reviewid,reviewtext,sentiment
2728,不错哦，孩子们感觉很好吃，关系还不错，每周来都会来的 ,2
2720,披萨店来说口味不算顶尖，不过还不错。服务是看哪个服务员吧，有的服务态度很好，有的就不怎么样。 ,1
2731,点了他们家的榴莲披萨，榴莲肉比较多，味道很好。小朋友特别喜欢吃。 ,2
2732,[服务]还行 「排骨粉藕汤」还可以??汤好喝(??▽??) 「一品鲜鱼糕」比较嫩好吃[愉快]。 [环境]还行╮(￣▽￣)╭ ,2
2732,人好，面好，尤其喜欢吃老板自己做的黄面饼 ,2
2733,味道不错，环境好，服务热情，墙上的装饰画很有意思，值得推荐 ,2
2734,什么垃圾服务员;插队不管！排队排半天不理！最后非要人发火才按队买单 ,0
2735,好吃好吃好吃好吃好吃好吃好吃好吃好好吃哦 ,2
2736,真心不错的，经常去，偶尔附近买菜回去吃 ,2
2737,跟老公今天过去吃了，环境很安静，出品很好，味道也不错，最喜欢的就是咖喱土豆烧鸡，很正的咖喱味道！值得试试！ ,2
2738,环境很不错，服务员也点个赞 ,2
2730,汤头不错，羊肉分量也不少。唯独希望满满的烩面质地很一般，看来下次该去吃个粉什么的。生意相当好。看来薄利多销是王道！ ,2
2741,超级棒 经常吃 性价比和口味不错 菜品新鲜 ,2
2742,每一个大米先生自从开始了外卖业务，就全都忽略了堂食的味道。菜品没几个，只有拿头天的菜填充。每一个大米先生都这样！难道中午的饭菜都不能保证新鲜吗？ ,0
2742,味道还可以，就是价格略高了点点 ,1
2743,好吃滴不要不要滴 ,2
2744,还不错，我比较喜欢这种清吧，有机会会再去坐坐的。 ,2
2745,多加点西餐更好！ ,2
2746,凤梨奶霜味道真的很赞啊，果肉超多的，味道也很棒[爱心][爱心]跟同事点了好多新品，都好美的，好看又好喝[玫瑰] ,2
2747,住的附近没有奶茶店，只能点外卖，送的还是比较准时的，味道也还不错，我比较喜欢芋圆，所以点的都是芋圆奶茶（有一点最尴尬的是一杯不够起送价，但我就一个人，所以只能点两杯） ,2
2748,一口气买了8杯 办公室妹纸一起喝！颜值很高、我喝的水果茶 超喜欢?? ,2
2740,不错，粥很浓稠……比别家都好吃，分量也足，配份油条就能吃得很饱了，经常点他家，价格也划算……赞??#皮蛋蛋花粥##香酥油条（2根）# ,2
2751,火锅的味道越来越一般了，今天浪费了一大半，做个拔草记录罢。 ,0
2752,味道非常棒，牛肉嫩，特价菌汤锅，那个猪八戒排骨好吃没吃过瘾，下次再来一盘 ,2
2752,这家陈记的炸酱面做的特别好吃，只要路过就会来吃上一碗。 ,2
2753,这家店就在公司附近，每天过早就会选择在这里过，但是品种好少。 ,0
2754,第一次吃这家的，点的牛肉宽粉味道还不错蛮好吃的不辣入味，这家的葱和湘菜是要钱买的，点了一份蛋酒味道很香，像鸡蛋花一样，没什么酒味蛮喜欢喝的，那个卤杆子吃了一口就扔了，好难吃，白卡卡的，一点味道都没有，虎皮鸡蛋没有吃，饱了吃不下 ,0
2755,在这个云集的城市里边，还有还能看到一个麦当劳，并且旁边还有个小公园绿树葱葱，还有Josie挺不错的心情歉意。这边还有顺丰手，手哥能收能收快递非常好，比较人性化这个点。The children got一天比一天了，但是还是非常惬意的空气，天气都非常不错。 ,1
2756,就在公司楼下，中午午餐过去的 ，人超级多。店里面很多活动，「麦辣鸡翅」「不素之霸双层牛堡套餐」很不错，是个唉吃肉的人，不吃素的人的最爱，平时星期二、星期四活动力度比较大的，中午要是饭点过去，应该还要排好久的队，APP上可以提前点餐，直接去店子取就快了[呲牙] ,2
2757,今天起晚了，只好到公司楼下的麦当劳过个早，主要是快捷。进来的时候人不是很多，点了一份酸菜粥和薯饼外加一个鸡蛋。美好的一天从早餐开始，既能满足一上午的能量还能不迟到。我的餐点一点完，就给到我了。速度真的很快。粥的味道很不错，熬的很黏稠，鸡蛋也很嫩。 ,1
2758,说实话，一直都知道这里，今天终于来吃，发现比预想的差好多，等了一个小时东西还没有上完，别的比我们后来... ,0
2750,跟二七得味道差不多吧，但是总体没有那边好吃感觉，不过胜在离家近，就是蟹脚热干面没味道，不太好吃，别的... ,1
2761,朋友们慕名神马很久了 本来准备等神马卤的 结果没开业 说吃烧烤就预定来了 蟹柳其实是女生的最爱啦 两... ,2
2762,刚好过来逛街，在路边就闻到香味了！ 超级香，刚好赶上煸鸡出炉，点了一份老韩煸鸡，一份无骨鸡。 「老韩煸鸡」这款是中辣，带骨头，好好吃！里面还会有辣椒，炸过脆脆的也很好吃，哈哈哈我都吃完了。味道真的好香。 「招牌无骨鸡」无骨鸡微辣，不用吐骨头，一口一个！ ,2
2762,晚上随便走走经过城市广场的这家??店，我还，好香啊。不是炸鸡排的那种油香，而是有点像辣子鸡的香味，本来都走过了，但香味久久不能散去，掉头回去搞一份！买了25块钱的带骨??肉，还可以，再多吃就有点腻了。 ,2
2763,【口味】味道非常好，麻麻辣辣，最喜欢吃无骨鸡肉，一口一个相当过瘾，简直停不下来，怕辣的小伙伴甚选，不额外加辣都还是有些辣  【位置】最近这家店到处都是分店，越来越红，我买的这家在城广肯德基一出来就是，很方便 ,2
2764,这家咖啡店在小区旁边，比较安静。环境很好，装修很漂亮，坐在里面喝咖啡整个人就很放松。里面还有两只猫，猫咪很可爱，可以摸～ ,2
2765,这家的猫主子真的很酷很酷啊！ 又超大超肥。忍不住啊！ 想撸。 ,2
2766,非常好，味道价格都不错对于学生来说，没办法老板这好吃，人多所以有时候上菜慢，5星 ,2
2767,新开的，人还挺多，酸辣粉味道不错。小笼包酱料很有特色，推荐 ,2
2768,(●°u°●)????」快餐简餐类，小吃种类还挺多～ ,2
2760,门口，属于那种没吃的可以来应付一餐的水准，上次大早去买，粥还是甜汤居然凉的，不知道怎么做到的。。。 ,2
2771,一直都在这家店，十年老字号，品质有保障 ,2
2772,每个在同济的夏天都最青睐这里仙草冻，还有我最爱的双皮奶，物美价廉好吃毋庸置疑啊 ,2
2772,好吃，我是外地的，每次来都会去吃，喜欢吃 ,2
2773,某天溜达到同济后门 ;偶尔发现的做冒菜的小店 ;价格的话比麻辣烫之类的要贵一些&nb... ,0
2774,冒菜？确定不是贵一点的麻辣烫吗...吃过四川人做的冒菜，和这个感觉还是有不同的...这个选的菜和街对... ,0
2775,味道一如既往的好，好久不吃就想 ,2
2776,就在我们店旁边，比实际购买便宜，活动真心不错。已推荐给身边的同事了，他们也都买了 ,2
2777,老武汉，老味道，越来越喜欢老味道，是因为年龄原因吗 ,2
2778,学校对面的店子~拌面可以尝试下~ ,1
2770,这家酒楼主打湖北菜，还有一点点特色。 ,1
2781,很糟糕的体验，要了一碗热干面给我做凉面，感觉还不退，味道也就那样，东西还挺贵的。吃不下去了 ,0
2782,吃过他家的梅干菜包，青菜香菇包，紫薯包，无一踩雷，刚搬到附近，目测会成为常客～ ,2
2782,早都早都，一直一直，想来吃这家，就是因为怕不好停车，角又刁，所以拖了一年，前天终于吃到了；每个菜都超级好吃，每个菜的味道都非常到位，每个菜都有它的独到之处；唯一的不足就是，位置太少，地方不够大；强烈推荐我所有的朋友来这家打卡拔草，不来吃会后悔一辈子的。 ,2
2783,这家店就在单位附近，每天路过好多次，从来都没去他家尝过。从店面来看，店面不大，也不是很新，有时候人也不多啊？不知道大家说的他家那么多人吃的人在哪里？听说干煸藕丝什么的好吃，有机会一定要尝尝他家的菜品。 ,2
2784,打卡全刀子家常菜馆（大兴路） 蛋白烧蹄花，蹄花不够烂，没有江汉路后面一家菜馆的好吃，那里的莲藕闷猪蹄巨好吃。 香菇腐竹烧牛腩，牛腩很大块，腐竹特别好吃，味道是微辣，带点甜的感觉。 干煸藕丝据说是招牌，我们打包回来了，味道很像芝麻糖，不太推荐，冷了很硬，吃不出藕的味道。 据说小黄鱼和粉蒸肉还有麻花梅子肉汤很好吃，很多人点。 等上菜等了半个多小时，位子挺偏僻的苍蝇馆子，生意特别好。 ,2
2785,我们在这个改革动荡的社会中求生存时，肯定会进入社会的低层开始摸索，虽然进进岀岀了很多单位，接触了很多... ,1
2786,这个餐馆的规模一般，但做的菜的口味确实还是不错的，多半算是适合大众口味的，点菜完毕后，上菜的速度也不... ,1
2787,在武汉很有名气的美食街，环境还算可以，地方很大，有着武汉各种各样的美食，都是非常美味口渴。很多外来游客都慕名而来尝试一下。 ,2
2788,家楼下的馆子，不想做饭，哈哈～~都是些家常菜，但是除了咸啥味儿都没吃出来，丝瓜也很老，一股青味儿。 ,0
2780,味道可以接受，不过有的菜有点油了 ,0
2701,麻辣香锅！没有那么烫口！味道更加入味，配合着米饭??能吃超级多！ ,2
2702,非常不错的一家小馆，老板娘人很好，菜品味道也不错，我跟弟弟，爸妈经常去吃！强烈推荐！ ,2
2702,老板娘人还不错哦，还送了个水，下次还来。 ,2
2703,水饺做的一般般，以前他们家的鸡蛋饼做得不错 ,2
2704,女儿喜欢吃，不错??不错??不错??。一个，我的人都有一 ,2
2705,都是平价的美食，很便宜，不错！ ,2
2706,正新鸡排武珞路店服务超级满意 只是为什么团购21块九毛，比不团购还要贵九毛？ ,0
2707,东西越来越难吃了，昨天晚上吃的盖饭，到今天都没胃口，还有那几个大妈，像是我求着吃一样，果断换位置。 ,0
2708,物品实用，价格便宜，购买物品包装好，快递送货好、快。店主配送货包装好，发货快。 ,2
2700,一份简单的炒饭，都能如此的用心[强]  就是凤爪放大蒜太多了，味道不太好  环境，服务都很好(??▽??) ,0
2811,用了抵用券买的，很划算，还蛮喜欢他们家的东西，我觉得比周黑鸭好吃些 ,2
2812,很方便，很方便，很方便，很方便， ,2
2812,离上班地方很近！很方便！几乎每周都会光顾！味道也还不错！ ,2
2813,非常好的老板，值得推荐 ,2
2814,Anyone ;can ;make ;you ;smile.&nbs... ,1
2815,不错 ;每次都点外卖 ;每次点鱼香肉丝 ,2
2816,就在家旁边的长青麦香园，味道中规中矩了，热干面还是很好吃的啊 ,2
2817,新换的三个鬼人话都听不清白 特别是那个老嫂子啊 但是我能肯定的是他们自己活得一定很舒畅 眼睛跟耳朵都拿到出气咩 ,0
2818,商家脾气很大服务态度很不好，他说他家的的菜四舍五入，也就是6角钱也要2元！倒杯水都很不耐烦，又不是只有你一家可以吃饭 ,0
2810,口味冇得话说，特别是包子，面皮特别屌。 ,2
2821,环境不错，是串串和烧烤的结合，菜品种类较多，并且很干净，味道也很好，推荐 ,2
2822,感觉有点小资本情调，品种比较齐全! ,2
2822,亮亮烧烤在积玉桥玛利亚医院斜对面，是个老牌子烧烤店了，我家住在附近，晚上经常点烧烤，干净卫生，服务态度好。  个人觉得烤粉，烤土豆，瘦肉串，烤鸡爪是非常好吃的，加热始终，宵夜2个人话211左右差不多了，希望继续做下去。 ,2
2823,晚上逛完江滩可以来宵夜的一家烧烤店，据说有很多年的历史了，不知道是不是来的比较晚的原因，生意比较一般，味道的话中规中矩吧，不算惊艳也不能算差，点了一些烧烤，感觉最好吃的就是「瘦肉串」和土豆片了，家在附近偶尔来吃下可以，远了就没必要了。 ,1
2824,店铺不大但味道很好，选择多样，份量足，适合朋友小聚聊天，价格实惠！ ,2
2825,服务极差，特别是收银的，态度最差，套路太深，慎入！ ,0
2826,超级好吃，尤其是猪肉串！！！每次一个人来都要吃十串起步！！ ,2
2827,这个店不难找，但是店名是不是错了？是中山路啊，为啥，店名是土肥鱼渔庄，好像不是土肥圆。这是什么鬼，菜一般，新装修，环境可以。 ,0
2828,好吃到爆炸 我要做一百字的好评 可是我不知道该说什么了啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊哈哈哈哈哈哈哈哈啊哈啊哈哈哈哈哈哈哈哈哈哈 ,2
2820,鱼没有烤好  份量倒是蛮多 价格也实惠 口味一般般 ,2
2821,还蛮好吃的，从肯德基穿过去就可以看到一个很大的招牌，服务员有点懒散，不过鱼很好吃，很大一条，本来以为不太入味，多煮一会儿还挺好吃的，刺有点多，加汤煮热干面好好吃，酸梅汤味道正宗，酸的发麻[笑哭][笑哭][笑哭]下次还会来吃。 ,0
2822,环境不错，可以实时 ,2
2822,还可以呢。比葡萄餐厅的菜好吃一些。 ,1
2823,还不错吧，吃腻了苹果和葡萄的时候会过来换下口味，小碗菜比苹果的好吃太多，窗口也挺多的，不想吃米饭也有饺子，饼或者面条可以选择。 ,1
2824,味道很好，服务我们很满意。下次继续去 ,2
2825,"价格便宜,餐厅位于华生汉口城市广场第D570号。鲜活蜜桃还算不错,味道还好,这里服务挺好的,环境还算舒适,我还算喜欢这里。 ",2
2826,味道还是杠杠的，推荐 ,2
2827,烧鹅叉烧就是那样好吃。根本停不了。 ,2
2828,两广人实名认证味道真的很8错！ 双拼饭的肉真的好多，拼死吃完了真是撑死哈哈哈哈，是我来武汉以后吃的粤菜简餐里叉烧最香的一家了，不过相应的28一份双拼饭是真的小贵，不是想家到无法自拔的话不建议吃了哈哈哈(荷包涨的当我没说 不过配菜居然是土豆丝不是青菜，这个真的难受 ,2
2820,"顺路会来吃一下的一家店,在武汉大学附中旁附近。价格合适,味道一般,服务员态度不错,店面让人感觉挺舒服的,总之，这是一家日常可以吃吃的店 ",2
2831,一直想去吃来着，宿舍的人买过，味道不错的 ,2
2832,湖南牛肉粉很地道，辣和不辣的都可以做，小店干净卫生，老板服务很好 ,2
2832,一直是紫燕的粉丝了 唯一的问题就是，夫妻肺片总会给放很多不值钱的配菜，其他的量很少 ,0
2833,用大众点评的团购只要53.0一位，非常的划算。有基围虾，牛排等等，毕竟价格在那里，没有三文鱼，没有生... ,2
2834,好吃好吃哒~\(≧▽≦)/~每次吃自助，都是吃到撑。。。。。。。。。。。。。。虽然肯定吃不回本o(╯□╰)o嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿。。。。。。。。。。。。。。。。。┏ (^ω^)=?? ,2
2835,品种比较多.性价比高.四人桌以上排队难 ,0
2836,来玩的时候会来这边吃饭。因为楼上有电影院，所以算是来了几次了，美食城很多吃的，可满足多种要求，想吃啥都行，我吃的是这一家，是真的好吃，哈哈哈，去吃的全家福套餐，排骨真的好好吃！特别推荐，真的香，推荐推荐 ,2
2837,在光谷国际广场侧面临街的地方，走过去一眼就能看到 ,1
2838,真快活美食城，里面吃的种类还是蛮多的，有面有饭有粉，座位也挺多，今天去吃了五谷渔粉，人真的暴满，这个美食城位置还是很好找的，基本很多附近的上班族和经过的小孩都会来吃，所以人很多，炒饭值得推荐，就是等待时间有点久。 ,1
2830,鸡排不错 ;花枝丸挺好吃的 ; 爆浆鸡排一般 ,2
2841,"武汉火车站有卖周黑鸭的吗?回复：从周黑鸭官网上查到,只有一个店,而且在站外:武汉火车站店湖北省武汉市青山区武汉火车站公交综合楼一层. ",1
2842,汤味道有点像襄阳牛肉面，但是还是差点感觉[撇嘴][撇嘴] ,0
2842,拖了很久 终于有时间来试一下新品 不得不说 口感 很神奇  除了好看，基本上没什么可吹的?? a little disappointed ,0
2843,环境舒服.咖啡和简餐都不错.下次还来 ,2
2844,吃过一次抹茶蛋糕，绿色的很好看，价格不太友好，花了61多元 ,2
2845,营房村门口，现在买夫妻肺片还送包粉，味道比廖记棒棒鸡好 ,2
2846,偶尔家里会买来当菜吃，还可以 ,1
2847,牛肉卖的好贵呀 ,0
2848,在万达里面那条街上...  嗯 夫妻俩开的吧 老板还是蛮热情的。 但但但是味道就.... 路过吃一下。 「煎台湾纯肉肠」还可以在枯一点。 「烧仙草芋圆」嗯 芋圆有点软 不Q弹。 「培根蛋炒饭」就很家常的炒饭吧 我感觉我现在越来越挑剔了 咋整咋办咋搞。 ,2
2840,在积玉桥车站附近，寻得一家糖水铺，小得不起眼，但规整得蛮清爽，柜台旁的原料码得整整齐齐，桌椅板凳干干净净的，在这条烟熏火燎的美食街里，挺脱俗的。 点了老板推荐的杨枝甘露、芋圆烧仙草、台湾香肠。都没有踩雷，果肉多，芋圆Q弹，香肠虽然是甜的，但有别于广式的腊肠，可以试试，我用餐的那个时段，每桌都点了这个香肠呢。 ,2
2851,中午到公司楼下吃东西，在美食街看到了这家糖水店，居然还有炒饭可以吃。因为整个环境还不错，简单整洁，决定试试。然后加了一份香肠，味道也很不错。看点评才发现这家评价挺不错，老板也非常热情。应该以后还会过来吃的。 ,1
2852,这家锅底味道不错！鸳鸯锅辣锅微辣很好，很进味，调料很多，芝麻酱很浓，食材也很新鲜，特别喜欢黄喉，很嫩，分量也足。每次必点毛肚。莴苣很薄很脆，很好吃。巴沙鱼也很好吃，鲜嫩。整体味道都不错！是正宗的四川火锅味！ ,2
2852,出差来武汉，第二次来这家店吃，重庆火锅挺地道的，看着招牌就进来了，菜品挺多，一定要吃鸳鸯锅，小料自取，非常方便。如果不能太吃辣就正常别??辣，我吃的辣到上头[大哭][大哭] 辣牛肉很好吃，嫩嫩的，鸭血也不错，午餐肉推荐推荐。 ,2
2853,慕名而来，万达美食街进去就是，位置很好找。老板和装修都很有风格噢。特别值得一提的是他们家味碟味道很棒，来了三碗??。菜品很新鲜，都好大分量的，四个人吃的美美的，还会再去的～ ,2
2854,很不错，这家生意还蛮好的，都坐满了，虾的味道非常好，老板人也挺好的，下次过去还在你家吃饭 ,2
2855,老板人很好，味道很好。 ,2
2856,很好吃，味道不错，老板人也很好，下次还来！ ,2
2857,有一天忙完大概十一二点过来的，人已经不多了，有的菜已经没了，烤肉的氛围不错，慢慢烤慢慢吃，肉都是比较新鲜的肉，也比较入味，就是有些着急，炒面不错，又要了一份，结果厨师下班了，老板炒的，味道一样很好，还有就是有鲜啤，味道很不错，淡淡的 ,1
2858,建议大家去单点不要用套餐，五花肉挺不错，牛肉也还可以，但是鸡架和培根真的不喜欢，培根就是很一般的那种合成肉，鸡架有点像骨肉相连，可能个人口味不一样，不过那的美女老板人还挺好，服务也不错，套餐价格那么便宜也不可能商家赔钱吧，中体还是不错。211不到就可以吃撑。 ,2
2850,临时起意想吃烤肉，搜索了下家附近的烤肉店，找到了这家。晚上8点多来，居然还需要排位，可见生意有多好。老板是东北人，也没啥服务员，老板娘一个人招呼。上菜速度很快，就餐环境一般，但是要吹爆这家的酸菜，配烤肉吃简直是绝配！还会再来的一家店。 ,2
2861,再也不去了，点了馒头上面头绿色的不知道是什么，还解释是蒸了菜的， ,0
2862,烤鱼很好吃，老板娘很好，门口有停车的地方 ,2
2862,服务态度很好环境整洁菜品味道好 ,2
2863,家常菜味道还行，烤鱼还不错，值得推荐 ,2
2864,垃圾酒楼。。。。。。。 ,0
2865,妈的好评是不是刷上去的，难吃死了 ,2
2866,邻居推荐的，在家小区附近，烧烤味道还可以，没有太出彩的，也不... ,1
2867,家附近最牛的烧烤，吃了很多年，说起小两口附近的人都是知道的。喜欢吃他们家的烤粉还有烤肉，感觉味道挺了... ,1
2868,说到烧烤，口水三千尺，一个月不吃不知肉味！每当夜幕降临，隐藏于大城市的民居小巷或者大街路口，烧烤摊就... ,1
2860,去宵夜首选的位置，小区下面的，味道超级棒，还会带朋友来，是个聚会的好地方 ,2
2871,老五烧烤，味道不错，同事说脑花很好吃，但是不敢尝试 ,2
2872,番茄鱼本身味道还不错啦，汤是鱼汤的味道，更纯正，但是跟大帝都的渝是乎家的番茄鱼比较，我可能跟喜欢那个味道～ ,2
2872,"买的代金券。三个菜只花了六十多,两个人吃到撑。味道还可以,比较重口味的.有大桌也有包厢。服务员非常少,还经常不见这点有点难受。上菜有点慢。 干锅花菜，有几个非常明显的五花肉,就是菜梗子太大了点。 鱼香肉丝酸味多一些，很下饭。 粉蒸肉分量很足。 ",1
2873,【菜品推荐】农家小炒肉，难以想象猪肉价格飞上天的今天，猪肉一点没有少，两人一半多都没吃完，微辣可口；酸菜鱼很入味，对象下了两碗饭，直喊下饭，腊肉炒豆皮，豆皮外焦里嫩，好吃不油腻！ 【服务】老板热情大方，大金链子，大金表，霸气十足，配上真皮沙发，绝配！ 【口味】正宗湘菜，十分美味 【总评】0.0分 ,2
2874,价格实惠，老板很热情，女友过生日团购去的，当时可能接电话没听清楚，去了以后没有独立包间了。后来安排在双包，环境挺不错的，没有想象中的特别吵，老板改过来送了一大碗长寿面。挺意外的，下次有机会附近聚会。一定首选！！！！ ,2
2875,"餐厅位于石牌岭路鸿岭花园一楼门面。这里服务挺好的,店面环境卫生干净,价格合理,总体而言，我还蛮喜欢的一家店，推荐给大家 ",2
2876,第一次来，各方面都很不错，推荐公安鱼杂，味道好分量足，环境也不错。 ,2
2877,朋友介绍过来品尝感觉确实不错，石牌岭这一条街都吃过了，这家电店最好吃了！ ,2
2878,回汉口必吃～ ,2
2870,外卖烤肉拌饭，备注要了两种酱，甜辣酱和沙拉酱，另外凑单加了一个蟹排，肉很多哈哈，烤肉炸的很酥脆，好吃～分量很多，最喜欢它家的米，圆圆的一粒粒的有嚼劲，有点像寿司米，很适合做拌饭，自从用惯了外卖都不想出门了，外卖价格和店里也差不多。 ,2
2881,苕粉虽然常见，但是泡蛋苕粉恐怕只有在武汉才能吃得到，泡蛋是一整颗虎皮鸡蛋，煮好的鸡蛋在油锅里煎出虎皮的效果口感立刻升级！苕粉里有油炸过的藕条、泡菜、瘦肉、云丝、香菇和炸酱，汤底有点草药的味道，还算好吃的，蛮有滋味！ ,1
2882,味道还不错 ,2
2882,[环境]位于王家湾地铁站出口旁，非常便利，入店之后上2楼，装修很别致，环境很优美。 [服务]服务员态度特别好，很热情，会推荐当季特色和特惠商品，很棒，帮客户节约钱。「工作日肉酱面特惠餐」肉酱面特好吃特赞！感觉是汉阳区西餐里面最好吃的意面 ,2
2883,必胜客牛肉焗饭外卖买一送一，快来尝尝吧。 ,2
2884,整体来说一般，有些特色菜，但如果跟别的串串比起来，菜品还是相对较少的，味道没什么特点 ,1
2885,很满意口味：味道好极了，还想吃服务：服务一级棒，好贴心呀环境：环境超级好，好喜欢 ,2
2886,味道依旧，今天三女生吃的，多加了22块钱。服务员算多了签签，结果被我们发现了。估计不是有心的吧！ ,0
2887,位于地铁商业门店的亲民牛排，现挑现烤的，可以想吃多少就烤多少，这种牛排店还是一种新方式，味道也不错[愉快]。意面和蔬菜沙拉吃一份不够还可以免费加一份。好味道吸引了蛮多人吃。柜台里的牛排一下烤完2盘，店员们就开始切新的牛排啦[愉快]。 ,2
2888,很满意的牛排店，关键是很对我的胃口，一个人吃了两份意面，因为加份是免费的[呲牙]。没有想到牛排也可以做成快餐形式，受大家欢迎和喜爱，增加一点宣传力度估计会忙不停哟，不错！[强]以后有机会还要光顾此店，实际上朋友间小聚在一起也可以的。 ,2
2880,还不错，但不是很惊喜！牛排要自己选择品种，价格稍稍有点小贵，而且意面味道还可以，牛排味道很普通，并没有看起来好吃吧！不过营业员态度还挺不错的，基本是无惊无喜的牛排店吧，饮料是我去便利店买的香草味的可乐，味道因人而异吧！ ,1
2801,味道不错，下次一定还会再去的！ ,2
2802,口味还可以，环境过得去，也算优雅。服务还可以，价格一般，性价比一般。口味还可以，环境过得去，也算优雅。服务还可以，价格一般，性价比一般。 ,1
2802,地理位置不错，环境舒服，适合小憩和工作，咖啡味道很适合我 ,2
2803,来看电影很赶，本来想喝一点点来着，环视周围一圈没找到就买了coco，尝试了新品大红袍奶茶。  看了大红袍奶茶的制作过程，红茶的比例大一些，所以喝起来茶味明显重于奶味，但奶味也是比较浓的。珍珠吃起来不会太黏，刚好！半糖就很好喝！ ,1
2804,coco真的是超级好喝啊。百香果双响炮真的是每次必点哇。百香果酸酸甜甜甜甜的，珍珠糯糯的特别有嚼劲，椰果很甜很好吃，百香果双响炮建议点少冰半糖，这样的味道最美味啦。奶茶三兄弟，也是最爱之了啦，少冰半糖无敌了。 ,2
2805,在王家湾瞎逛时无意间发现的这家小店，感觉很干净，所以就买了，种类很多，我买的鸡排卷饼，土豆，生菜，都是卷饼里得套餐，你爱吃的话老板还可以跟你多加一点，其他的自己点了加。味道不错，生意蛮好的。下次一定再去尝尝其他味道。 ,2
2806,最爱奥利奥 ,2
2807,价钱比一般的要高，味道一般化，环境不错，冰块太多！ ,2
2808,港饮之饮是一家连锁的奶茶店，这家港饮之饮是在王家湾地铁站附近，大洋百货旁边的一家，位置很好找，店面不是很大，强烈推荐这个厚酸奶蜜桃，价格不是很贵，比起那些网红奶茶店来说只是他们一半的价格，但是为父却并不比他们差。 ,2
2800,位置不错，店面不大，口味还好，服务不错，家常便饭还是可以的！ ,1
2011,店面有上下两层 还有包房 中午的时候 附近过来吃饺子的人不少 ,1
2012,饺子和菜的分量很足，味道不错啊！夏天热，不想做饭，每天晚上来吃！ ,2
2012,菜品味道不错，食材非常新鲜：我态度不错，环境优美 ,2
2013,中午来不及做饭，而且心血来潮想吃披萨就点了这家的。披萨味道不错一打开就一阵子扑鼻的香味，吃起来脆脆的边，里面料很多，有菠萝，牛肉，香菇，玉米??，吃起来感觉比较新鲜，带点甜味，还有意大利面还没有吃，应该不错 ,1
2014,中午单点了个红烧武昌鱼，嗯很不错，鱼炸的适中还能感受到鱼皮的鲜美，挂汁也很不错比较适合南方人的口味（虽然我是北方人）。就是上菜速度稍微慢了点不过无伤大雅，美味总是需要等待的。 ,2
2015,味道蛮好的，腰花很嫩，没有腥味 ,2
2016,店子不大，但是味道蛮好的，经常去吃 ,2
2017,不错喔！实惠！味道也还不错！环境整洁干净 ,2
2018,2、是炭烤 2、老板不让用团购 3、腰子不错 4、素菜不好吃 5、不要点烤粉 ,1
2010,"我还挺喜欢这里的带皮狗肉,味道挺一般的,环境卫生不错,这里的服务员挺好的,价格不贵,总体而言，可以来试试看 ",1
2021,环境不错，妹子很漂亮 ,2
2022,渝家小院做的四川重庆菜，四川菜辣当家 ,2
2022,味道不错，手撕包菜最好吃，糍粑鱼也不错，就是炸的有点老，千页豆腐也好吃。就是今天的饭有点夹生的，其他还不错。 #手撕包菜# ,2
2023,这家店是个夫妻档，店面很小，开放式厨房，厨房稍显凌乱，但比较干净卫生，特色面当然是腰花面了，汤汁浓郁，没有腥味，搭配他们家的咸菜非常棒 ,2
2024,服务很贴心，我感冒了，服务员就给我倒了一杯温水，提醒我喝茶解药性，好暖心???? ,2
2025,很不错，房间大也舒服，一个小时二百也还算合理，那房间两套间可至少容得下十个人。 ,2
2026,环境优雅，茶也纯正，可以跟三两好友小憩，也适合公事洽谈，挺不错的一家茶庄。 ,2
2027,汉味串串这家店也得朋友推荐去吃的！味道还不错，锅底很特别的味道，真的跟平常吃的四川串串不一样的口味哦～嫩牛肉真的很好吃，我跟我朋友爆吃，尽情梭哈嫩牛肉～ 店面位置不算小，还好不用排队，老板也开了分店，可以去试试～ ,2
2028,两年前吃过这家，位置依旧没有变，店铺环境和以前一样哦，她家锅底自制的那种，没有特别辣，味碟我们也要的微辣，老板很友好，味碟吃完可以加哦，很贴心的那种[呲牙]，她家的牛肉是必点的哦，口感很嫩，还有脆骨也很好吃?? ,2
2020,一家网红串串店，招牌牛肉，可以尝试一下。掌中宝好吃，就在司门口风情街这边。调料比较有特色 ,2
2021,百味鸡不错，夫妻肺片很赞 ,2
2022,牛肉面味道不错，店里面卫生蛮干净的 ,2
2022,新开不久的店子，干净卫生，味道也很好。 ,2
2023,味道很正宗，饼子很酥脆， ,2
2024,「biangbiang面」点了一个炸酱口味的 一开始觉得很好吃 但是吃到后面有些油腻 吃不下了 如果商家能推出小份大份就好了 我就点个小份 而且特别有饱腹感 过了很久都不觉得饿 面很宽很劲道 「肥瘦肉肉夹馍」外皮非常酥脆 里面的肉很大块 相当不错 非常喜欢 ,1
2025,去那边办事，专门去吃的，华科斜对面，点了招牌biangbiang面和肥瘦肉夹馍，到了二楼忍不住又吃了甜酸的蒜瓣，面的味道很好，比较入味，很大一碗，但是我吃完了，肉夹馍边走边吃的，也还可以，很脆，陕西的肉夹馍也是这样。 ,2
2026,扬州炒饭没有给盐，一点味道也没有。 ,0
