reviewid,reviewtext,sentiment
162551728,今天是2020年的1月7号，应该在春节前后，梅花就会绽放了。&#x0A;东湖梅园就是赏梅花的好去处，虽然门票不便宜，但是参观人非常多，建议非假日进去。,0
162559762,挺不错的一家剧场，门票有些贵，特别繁华,1
162560322,如果你在武汉想拍古装，那么你一定要来晴川阁，里面建筑古色古香，有点像去北京时候看的皇宫、王府里的建筑，晴川阁楼层不高，好像也就是差不多三层，而且属于冷门景点，所以游客很少，炒鸡适合拍照。,1
162565588,不推荐，简直不好动物没几个环境也一般动物都饿瘦了不推荐不值门票钱拿钱去吃饭不香嘛???,0
162571567,武大氛围很好，樱花也很漂亮,1
162584565,这里有超级漂亮的夜景，物超所值，赞赞赞！,1
162586906,这里体验值得非常好,1
162589069,昨天晚上一个人逛了逛汉口的江滩附近的历史建筑，都很古老，好几十年的历史，西方国家得建筑，非常值得推荐去看的，很高大上的样子,1
162599245,景点服务态度很好，红色旅游令人印象深刻！好评！,1
162600652,天气好的周末的好去处，可以逛很久，景色漂亮，还有游玩设施，值得推荐！,1
162605545,景区景点运营的管理水平60分，整体城市服务意识有待提高，,0
162606564,这里的小吃好多呀，来武汉一定要到这里来品尝一下武汉特色小吃。,1
162613055,这是武汉商业街雄居首榜几十年的购物一条街。开街应该有80多年了。中兴百货，神宫饭店等等的有民国遗留下来的许多特色建筑，江汉关玄功饭店等等。美食吃不够。,1
162615940,这里真的很不错哦，适合小情侣的地方,1
162644736,因为最近诸事不顺，所以特意去武汉玩了下，天地双雄、极速飞车、鬼屋、飓风飞椅，还有童年中的旋转木马。最后万极速飞车真的是鼓了好久的力气，最后打定主意，绝对不能做临阵退缩的懦夫，过程中撕心裂肺的尖叫，与其说是恐惧，不如说是释放，很开心的一次旅行。,1
162675676,在钟家村下车，归元寺斜对面就是的。免门票进入。所以夏天的时候我经常去蹭空调。产品丰富，游人不多，进去逛一逛还是很有意义。,1
162682061,越到了下雪，里面的生命馆很棒，小朋友收获很大,1
162690600,还行，挺有意义的。记得有好几个镇馆之宝，记得是越王勾践剑，金缕衣，还有个头骨化石，名字里不住了。也有点记不住是湖南博物馆还是湖北博物馆。,0
162691266,这是周末休闲度假好地方，有武汉旅游年卡，可以免费进,1
162693987,很小，很旧，学生好像不是很多。,0
162702109,武汉音乐学院有两个校区在老校区有一个音乐厅，在武汉市还是非常知名的。很多有名的表演都在这里举行，比如说名家朗诵会，新年音乐会等等。,1
162704660,景点不错，大熊猫萌萌哒！,1
162710513,张之洞与武汉博物馆，听名字比较拗口。从名字上来讲，就会对这个地方产生疑问和好奇。到底是张之洞博物馆，还是武汉博物馆，它们之间有啥关系呢？要想搞清楚这些问题，去一趟张之洞与武汉博物馆就明白了。这里不仅有历史，而且免费哦……,0
162716560,近期武汉发生新型冠状病毒疫情，深为武汉人民担忧，愿美丽武汉早日解除疫情！回想起2个月前到武汉当站在黄鹤楼上登高望远时，武汉美丽风光尽收眼底。愿美丽武汉能早日让游人登上黄鹤楼！天佑武汉！,0
162739438,张之洞与武汉博物馆，听名字可能会有点绕口。到底是张之洞博物馆，还是武汉博物馆呢？其实，去过这里的朋友才会知道。原来是为了纪念张之洞对武汉这座城市所做出的巨大贡献，才取的这个名字。那里不错，满满的历史回忆，而且还免费哦！,0
162752159,还可以。环境还可以，还有很多老房子作为宿舍。可能去的有点早，没办法机票定的早，樱花还没有全部开放，也就少少的，看看而已。。,0
162757405,这个科技馆也是当地比较有名的，整个展览馆很大，游客很多，展厅也很多，门类齐全，介绍也很详实，带孩子来也是寓教于乐好地方。,1
162768606,这里景色很好，希望疫情快点过去。,1
162772244,樱花很漂亮，校园干净,1
162772385,武汉是一个非常美丽的城市，回想起在夜游长江时的武汉的美丽风景仍然非常震撼，长江美丽的灯光秀惊艳登场，让人们享受了一场五彩缤纷的灯光大宴！美丽壮观和色彩斑斓的美景刷爆朋友圈。武汉现在遭到了冠状病毒的肆虐，相信我们一定能够战胜它！武汉依然美丽！,1
162783054,不知道何时开学呀，还没有消息。,0
162805197,其百年来见证了武汉兴衰与荣辱。&#x0A;步入江汉关博物馆三层，南侧和北侧的展馆均设有观景阳台，一侧可观熙熙攘攘的江汉路步行街，一侧可观浩浩汤汤的万里长江,0
162807876,随时随刻去武汉，东湖貌似对应着西湖，但是名气却不及西湖。或许是因为武汉崛起的太晚吧。但是东湖是好看的，好玩的。,1
162824488,来武汉过早必打卡之地，在武汉读了四年书，每次回武汉还是会去户部巷过早，怀念的味道。同学聚会也会约在户部巷碰头，有很多回忆啊！,1
162832707,国内的知名大学之一，环境优美，尤其是每年三月份的樱花季，特别漂亮，游人如织。,1
162855115,非常美丽的公园，面积不小，景色优美，历史景观特别多，当年日本鬼子投降，武汉地区就是在这里受降的，而且这里还有一棵上百年的紫藤树，开花的时候仿佛人间仙境。,0
162860731,现在是2020年2月，武汉新冠性肺炎疫情最为严重，对于去年五一劳动节去过武汉的我来说，心情略沉重。毕竟是刚去过的一个城市。羡慕武大的樱花，羡慕武汉的小吃，羡慕武汉的大桥，羡慕武汉的人情世故。就因为吃野生动物爆发了全国的大疫情。顷刻间，武汉整座城市沦陷，全国各地各行各业也为此长时间停工。希望白衣战士们早日战胜疫情！加油，武汉！加油，中国！去武大的时候，樱花已经凋谢。骑着共享单车在武大兜兜转转将近2小时，真的好大啊！在这上学的悻悻学子也好不容易啊，因为校园里到处都是坡。感觉要穿过整个校园才能来到依靠东湖的凌波门，现在也是网红打卡地点。走的时候基本是单向，两个人同时走一定要小心避让，毕竟还是比较窄的。时间很匆忙，没有好好的逛一逛，武大里好多著名的打卡景点都没去到。希望疫情早点退去，还可相约一起赏樱花！,1
162865291,现在是2020年2月，武汉新冠性肺炎疫情最为严重，对于去年五一劳动节去过武汉的我来说，心情略沉重。毕竟是刚去过的一个城市。羡慕武大的樱花，羡慕武汉的小吃，羡慕武汉的大桥，羡慕武汉的人情世故。就因为吃野生动物爆发了全国的大疫情。顷刻间，武汉整座城市沦陷，全国各地各行各业也为此长时间停工。希望白衣战士们早日战胜疫情！加油，武汉！加油，中国！去楚汉街的时候是晚上。最早的时候看到夜市边上在卖这些灯，好美啊！随之看到的却是这些垃圾。哎这就是美食多的问题啦……希望市容能跟上啊！不要因为这个而破坏了城市的风景线！夜晚真的很美。,1
162868728,也是因为旅游才过来这里参观一下，感觉并没有其他网上说的太差了，节目也还可以，整体来说感觉不错，要说节目特别出彩，也到并没有什么,0
162885840,一桥飞架南北，天堑变通途。万里长江第一桥。,0
162892614,这里环境不错，干净卫生,1
162900013,心之所往，如果高考重来，我要豁出命的努力，只为能进武大,0
162901697,到武汉旅游，赏樱是必不可少的一个项目（当然要选对季节啦）。到武汉赏樱，除了早已名声在外的武大樱花，东湖磨山樱花园也是很值得推荐的好去处。东湖磨山樱花园是世界三大樱花园欣赏胜地之一，园里共栽种了超过一万株，近50个早樱，中樱，晚樱品种的樱花，是武汉赏樱的绝佳选择之一。东湖樱花园采用的是日式公园设计，虹桥、小岛、叠水、置石等景观小巧雅致，特别适合喜欢拍日系风照片的美眉们。?此外夜赏樱花也是东湖樱花园的特色项目，感受和白天完全不同。,1
162927750,武汉大学的樱花真漂亮，特别的喜欢,1
162936570,被誉为中国最美校园的武大一定要来一游。武汉大学坐落于湖北省武汉市东湖湖畔珞珈山麓。武汉大学不仅是最古老的大学之一，而且现在还是中国著名的风景游览胜地，每年3-4月份是武大的樱花节，也是武大最美的时候，到武大来游玩，樱花还是不能不看的，满树洁白的樱花与古老建筑相配衬，是一种别样的美。除了以樱花闻名之外，校园里的20多栋中西合璧式的宫殿式建筑，古朴典雅，巍峨壮观。武大因此而被称为“中国最美丽的大学校园”之一。,1
162957033,很值得去博物馆，看看历史文物。,1
162963552,四周岁一米一都不到还要买票。。,0
162985808,这里不太行，去一次不会有第二次想看的没有,0
162990303,归元禅寺位于湖北省武汉市汉阳区归元寺路，由白光法师于清顺治十五年（公元1658年）兴建。占地153亩，有殿舍200余间，各类佛教经典7000余卷。[1]归元禅寺属于佛教禅宗五家七宗之一的曹洞宗，故称归元禅寺,0
162993914,可惜今年看不到樱园的樱花了，这么美的樱花只能等明年再去看了。武汉还是樱园尝樱最好不过了，人不多，而且景色怡人。,1
163012236,老武汉的新风景，改造后整体变漂亮了，以前排满街的桌子，现在都收到屋子里，到晚上才出来一些,0
163020632,看杂技厅的表演非常精彩。节目编排紧凑，张弛有度！既有传统节目，也有新创节目，很考验演员的表演实力。近景观赏魔术，睁大了双眼，全神贯注魔术师的表演。一瞬间，魔术师就已经出现在观众席中，精彩，非常的精彩[,1
163026879,这里值得去啊，很美的湖景，还有樱花看，这季节去正好！,1
163028132,东湖风景区武汉市中心城区，是以大型自然湖泊为核心，湖光山色为特色，集旅游观光、休闲度假、科普教育为主要功能的旅游景区，每年接待海内外游客达数百万人次，是华中地区最大的风景游览地。,1
163033915,武大樱花是指位于武汉大学校园内的樱花景观，每年三月中旬是樱花的盛花期，有众多游客学子前往观花。武汉大学的樱花约有1000多株，以日本樱花、山樱花、垂枝大叶早樱和红花高盆樱4种为主。武汉大学的樱花有着很长的历史和复杂的历史背景，从二十八株国耻之花，到千株人文之花，不仅见证了中日两国的关系变化，更承载了武大的历史底蕴。,1
163049190,四季花海，去过几次，风景非常优美可观。,1
163085030,值得一游，小孩子们喜欢，特别是海底世界潜水女郎的表演，很不错,1
163087111,看到网上说这边的郁金香全部开了，可以过来的确实看到了盛况，空前的花开景象，看到眼前的郁金香的颜色，不仅仅于我们传统观念中的几种颜色，都有香槟色的,0
163093693,想必到达黄鹤楼，第一时间会想起这首古诗：&#x0A;昔人已乘黄鹤去，此地空余黄鹤楼。&#x0A;黄鹤一去不复返，白云千载空悠悠。&#x0A;晴川历历汉阳树，芳草萋萋鹦鹉洲。&#x0A;日暮乡关何处是？烟波江上使人愁。&#x0A;虽然如今的黄鹤楼已矗身城市之中，被新式建筑所包围，所一点也不影响黄鹤楼的气势！,0
163096315,武汉的古琴台，有一块匾额上面镌刻着四个大字“高山流水”让人不自觉地的就会联想起俞伯牙和钟子期的故事，两个人惺惺相惜的故事。,0
163113698,看恐龙化石很长知识，特别是周末的时候带孩子来转一转，嗯，能学习到挺多东西吧，小朋友特别喜欢这些画室，在配合非常相关的一些电影，简直是太棒了。,0
163125188,去年的7月，我顶着烈日，去了湖北博物馆，一睹“越王勾践剑”的芳容。去年的7月，我顶着烈日，去了湖北博物馆，一睹“越王勾践剑”的芳容。越王的东西为什么会出现在当时还是楚国的湖北武汉呢？&#x0A;有这么一说，是由于和亲的越国公主带去楚国的，然后楚王又给了这个楚国贵族的墓主人。,0
163134791,这里环境不错，购物游乐的好去处。,1
163134951,新中国建立后新建的第一座跨江大桥，上层为公路、下层走火车，正如毛主席诗词中描绘的“一桥飞架南北，天堑变通途”，是中国近代桥梁修建中的精品。,1
163140783,很喜欢这里，很不错,1
163161649,武汉是美的，户部巷是值得留恋的，长江大桥是值得记忆的，武汉之美，就是一种超越。户部巷值得回味的名字，没有去过的，这是个官衙，去过的，尤其是吃货，该流口水了。,1
163161765,这里真的很美，很漂亮，很好看，很仙,1
163166240,"武汉大学赏樱最佳观赏时间3月至4月。武汉大学赏樱花已成为百万江城人的春天盛事。想真正领略樱花的神韵,还是初暮夜色里,看樱花如云；月下漫步樱花大道,任落花如雨。&#x0A;在武大校园里，除樱园外，第四教学楼、鲲鹏广场、人文科学馆、行政大楼、校医院一带以及工学部主教学楼、信息学部星湖、医学部等处皆有樱可赏。而最佳的赏樱地点，还是莫过于“樱园”每当寒冬过后，梅花凋谢之时，早樱开放，继而小日樱花、垂枝樱花、晚樱等开放。盛开时节，樱园酷似花的海洋，成千上万游客慕名而至，留连观赏，如醉如痴，大有“三月赏樱，唯有武大”的意趣。",0
163167885,看那樱花盛开的地方，美丽而富有神秘！,1
163169605,木兰山风景区位于武汉市黄陂区北部，整个风景区分为古寨区、石景区、花苑区、山庄区四区。木兰山景区是千年香火圣地，其宗教活动始于隋唐、盛于明清，佛道两教共处一山，每年海内外香客游人络绎不绝。&#x0A;自前向后有南天门、二天门、回光殿、木兰将军坟、木兰殿、斗姥宫、朝天门、报恩殿、帝王宫、三清殿、娘娘殿、玉皇阁、金顶等景点。木兰山作为国家地质公园，广泛分布着有7亿5千万年历史的蓝片岩。,0
163195221,楚河汉街是武汉著名的特色商业街区，里面几乎囊括了所有著名的品牌和美食，而且经常能够看到穿着古风衣服的人们在这里打卡拍照，也算是一大景观。,1
163195833,昙华林，是一条位于湖北省武汉市武昌区西部的历史老街，它全长1200米。在这里散落和分布着许许多多历史古建筑以及小清新风格的餐厅。在春暖花开的时候，特别适合去这里逛逛。,1
163196802,东湖风景区非常大。一般可以游玩梨园风景区和磨山风景区。春天的时候可以到樱园看樱花，冬天的时候可以在梅园观梅花。湖的两边有两个风景区，一天玩下来有点累。,1
163197218,可以步行过桥。然后在桥头坐电梯下去，2毛钱好像，再去晴川阁。,0
163203587,武汉长江大桥位于湖北省武汉市武昌蛇山和汉阳龟山之间的江面上，是长江上的第一座大桥，有着&quot;万里长江第一桥&quot;之称。&#x0A;桥的两端建有民族风格的桥头堡。大桥的建设得到了苏联政府的帮助，整座大桥充满了厚实的俄式风格。大桥分为两层，上层是公路，两旁有人行道，下层是铁路。,0
163203852,江汉路步行街是百年商业老街，街上拥有十几幢近代建筑，整条街就是二十世纪建筑博物馆。江汉路步行街，南起沿江大道的江汉关大楼，北至解放大道。&#x0A;步行街上拥有十几幢近代建筑：1916年建成的大清银行大楼、1934年建成的中国实业银行、1936年建成的四明银行等，还有像“上海邨”这样的中西结合的新式里弄房。,0
163205029,这里的樱花太美了！只是疫情还没有结束游人不太多，以后会好的！,1
163214737,里面东西非常多，有空可以去逛逛,1
163218366,这里花美，建筑美，校园小姐姐美，完美,1
163218700,荷花开时，这里还是可以去休闲一下的，餐饮也不错。,1
163225834,春天来了，满山的鲜花和绿叶，美不胜收啊,1
163231483,在东湖绿道入口处的一条银杏大道，百年算是没看出来，叶子不是很茂密，秋天应该还是很美的，不过这个季节就算了吧，比较一般，没看头。,0
163237258,每年都去的地方，适合带着老人孩子拍照野炊。,1
163251481,东湖超级大，很不错的地方，很多人在这里散步赏景，这里还能怕到美丽的日出,1
163269287,人不多，玩得还不错,1
163270166,科技馆就在粤汉码头附近，相邻江边，外围建筑很是大气上档次，晚上灯光更是靓丽无比,1
163276348,名头很大，湖北大学，质量么，不多说了,0
163286510,免票都不值得去的景区，就像建在垃圾堆上，到处是垃圾和碎石，自然风景很一般，4月去的，并没有看到漫山遍野的红杜鹃，杜鹃只有路边有一点。所谓的竹林和仙人洞都是人工新造的，用的材料和景区酒店的都类似，而且做工粗糙得太不把游客当回事了。电瓶车是分段的，每段十元，直通项目，有玻璃天桥50元，玻璃观景平台套票180元，比别处不值。,0
163289530,鹦鹉洲长江大桥是一座壮观的悬索桥，如一条蛟龙悬挂在长江上，下游就是万里长江第一桥武汉长江大桥，上游不远处是杨泗港长江大桥，三座大桥交相辉映。,0
163295093,旅游年票延长了70多天，今天又去东湖坐游船头头去&#x0A;目前东湖这边是整点发船，磨山那边是半点发船。&#x0A;原价票很贵哟，我们用的旅游年卡嘛。&#x0A;湖岸线不要被高楼占领了，还我们的湖岸线江岸线天际线吧。,0
163300298,名气不大却很意味深长，也很温馨的地方。遥望天水，是一条条石头长凳。这样建筑的存在和修建，如果人为给它增加了一些美好的期待与寓意。那是它作为一个标志性建筑，表示人们美好的期盼与向往。但并不是一件值得苦恼和需要回避的烦心事。,1
163304154,高山流水传说中的故乡，月湖旁有琴台大剧院和音乐厅，景色优美，夏日是赏荷的好地方！交通便利，有地铁可以直达！愿武汉早日如常！,1
163304227,去过这里一次，兜兜逛逛，感觉还不错，可以推荐去一下,1
163310121,地方太小，全是改造的景色，没什么特别之处，门票还贵，不会再去了,0
163321154,武汉江汉路始名于20世纪30年代，曾有“车马如梭人似织，夜深歌吹未曾休”的诗名来形容它，也有“小香港”的提法。在此，还可见30年代遗留下来的西洋建筑，曾是有名的商业门点集中区。,0
163339423,这里很好！很美！很大！,1
163340811,这里有解说，晚上游船更美，能看到灯光秀,1
163354554,下了汉蔡高速有一段路好像叫嵩阳路，在修路，堵了十几分钟，很难走。整个景区不小，主要是观赏荷花的。但现在荷花还没开，就只能沿着湖道走。人不多，空气不错。就是太热了。除了马术馆和自助烧烤区，其他项目都是关闭的。瀑布没有水，一些台阶山路都封了。一个多小时的路程，走了一圈就返回了。,0
163355881,今天是2020年的5月2号，隔了这么多天，再次坐这个船游览，我的家乡的长江段。&#x0A;江山无恙，人依旧&#x0A;两张的灯光秀依然璀璨。千言万语只希望6月份能够恢复正常。,0
163369298,景点不錯，在这里野餐可以,1
163371409,很震撼就是看不太懂,0
163384144,景点很好！停车场很大，停车场就在公园门口，停车场不收费！很好找！里面很多花！很漂亮！,1
163395809,自从光谷天地在2012年开业后，软件园这边就不一样了，超市、影院、ktv、餐饮都有，非常方便和繁华了,1
163397714,携程购票一直没有出验证码，到购票厅找前台就一句话给网上客服打电话。几经周折客服才把验证码报给我。内场工作人员服务还行，就是一直说建议加钱换视角好一点的地方让人觉得有点反感。总之第二次去没有第一次的体验感好....,0
163398852,张之洞博物馆是最近网红的又一个打卡地，心中一直惦记着，一天有时间就过去了，交通很方便，附近就有公交车站，开车停车场也很宽大，博物馆刷身份证就可以进了，张之洞是洋务运动的代表的，汉阳铁厂是他一手建造的民族工业企业，博物馆展示了一些老的汉阳铁厂的东西，更多的是一些新型的，具有现代创意的一些设计，喜欢历史，也喜欢拍照的，最适合去。,0
163400769,丰富的历史文化，丰富的地理文化知识，我爱黄鹤楼，！！！！我是那么的热爱武汉，武汉是一个伟大的城市，比我们青岛强太多了，下辈子做个武汉人,1
163402225,我的家乡人好景美，真的真的真的真的好玩，欢迎光临。,1
163406965,这里非常棒，很美,1
163418198,这里是和胡杨一起去的景点。一辈子也忘不了的地方。这个地方很适合和情侣一起去，挺不错，还可以户外烧烤，搭帐篷晒太阳，亲子游，野餐，记得带走垃圾,1
163420467,这个牌坊之前修了一次没多久就又重新修了旁边的汉正广场修了一半没啥人流里面的停车场不是正规的给整个汉正街的卫生雪上加霜,0
163420894,傍浩荡无边美湖，登高望荆楚大地,1
163427164,1.在携程上购票通知明明写的无需取票直接扫二维码进入，实则工作人员说没这回事。必须去游客中心兑票！2.这么大一个景点，明明场地空旷，一进大门就有人收停车费10元才让入门，我就不懂了，买门票进去游玩为什么还要另收停车费，又不是市中心热门景点，离汉口70多公里。难道有人还走着去！3，进入景区走一小段路之后就有观光电瓶车送到景点单向收费10元，一个来回就是20元，里面各个小景区项目都是单独收费的，恐龙谷半个小时就可以走完。只有上山路有恐龙，下山路是没有的。且很多恐龙残缺破旧，没有怎么维护！总体感觉从汉口出发1个半小时车程过去。玩了一个多小时就出来了感觉不值。里面各种一层一层的让你消费感受不好，另外公园大门口的小吃摊位一个可爱多卖10元一个！估计是云雾山贵族气息笼罩下市场价格！,1
163432045,进入姚家山景区里面，感觉空气清新景色宜人，山水之间原滋原味……疫情期间防护好自己，偶然与家人外出旅游，感受一下大自然的滋味，也是不错的选择,1
163441450,江上看汉口/武昌的夜景，十分推荐,1
163443742,春天的东湖实在美丽，樱花像云彩一样，比武汉大学校园的樱花好看多了。,1
163446710,园内樱花品种多，值得游玩,1
163461054,这里位置挺大的，挺漂亮！,1
163486666,黄鹤楼&#x0A;黄鹤楼位于湖北省武汉市长江南岸的武昌蛇山之巅，濒临万里长江，是国家5A级旅游景区，“江南三大名楼”之一，自古享有“天下江山第一楼“和“天下绝景”之称。黄鹤楼是武汉市标志性建筑，与晴川阁、古琴台并称“武汉三大名胜”。,0
163489206,这里动物很多，很齐全，停车业很方便,1
163515983,真心不好玩，山没有山，水没有个水。景色一般，体验不佳，性价比低，,0
163538449,不错的大学，每年还有樱花可以看,1
163538881,玻璃漂流没开，遗憾,0
163547095,这里非常不错，带着宝宝，人不多，虽然设备没有开，但是风景非常不错！景色不错，值得推荐，,1
163554779,这里是大学生的天堂，到了周末和节日都是人山人海，后面的各国风情街比较好看。,1
163556073,楚河汉街已经成为新武昌的打卡必经地，人流永远如梭。,0
163557323,武汉大学的名声在全国可是无人不知呢，特别是大学里的樱花，不过我去的时候距离樱花开放还早，很遗憾没有看到，给我印象最深的就是学校里的植被了，不管走到哪里都是郁郁葱葱的,0
163563648,即使船位紧张，等船等很久，两江的灯光还是值得一看,0
163579218,我昨天去了，可是今年好像没开放吧！！遗憾啊！,0
163591670,武汉的旅游景点是真的贵，有时间还是去其他省玩吧,0
163591679,武汉大学不仅仅是樱花漂亮。她也是华中地区的百年名校，校园环境幽雅，师资力量雄厚，培养出的人才出色！,1
163599957,一天的行程，很愉快。景色不错，体验很好，值得推荐，有趣好玩，,1
163606549,真的对这个地方失望至极！骗钱坑钱！千万别去！受气受累挨骂！还要被坑钱！花钱买罪受！！愤怒！查好了攻略过来想玩激流勇进到了排队小火车排了半小时队告诉我们玩不了激流勇进我们走了之后打电话咨询游客中心接线员态度恶劣跟我们说那是昨天不能，今天可以，我们又白排了然后告诉我买的最贵的178一人小火车和项目都只能白天玩，真的呵呵了白天那么热排队人都要晕了然后好不容易走到了激流勇进，三四岁的小孩工作人员都不做好安全措施，不讲解，工作人员都是普通话都不会说的老阿姨老叔叔，全程催促我们吼我们，没有任何引导这么低级的安全措施简直就是为了赚钱不顾游客和小孩的安全！然后我弟弟肚子被杆子压伤闺蜜脚被脚下的杆子压青！草地上都是马粪骆驼粪！虫子满天飞花了三百多租的帐篷用了不到一个小时就受不了脏还了！哎真是花最多的钱贫民窟游！最过分的就是不专业的工作人员都是临时工！投诉电话永远都会打不通！也永远都不会有人帮你处理！态度恶劣！开发的景点难道就是为了忽悠游客！欺骗消费者？！千万千万千万别去！五个人加上门票在里面花了将近5000！只玩到两个项目还受伤了两人！真的无语！,0
163606685,这里景色一般，性价比低，可玩性低，,0
163616485,景点还不错景色美丽有机会下次会过来的。,1
163621606,武昌公正路上，离汉街一站地，但是周边没有商业体。,0
163626790,武汉市最老的一条商业步行街，经过了一番修整。,1
163627555,利用废旧厂房改造的艺术中心，别有怀旧情调。,1
163627612,几经变迁，由一个树林变成绿树掩映的广场，最后变成地铁中心。,0
163628129,名不虚传，黄鹤楼与蓝蓝的天浑然天成，太美啦～,1
163631818,风景不错，还挺好玩的,1
163633483,继续武汉之行，古长春道观现在已经翻修一新，规模更加宏大，热爱中国文化的老外不禁打起了拳，从他的装扮来看，他比我更像中国人，或者说他更加想做一个中国人。&#x0A;&#x0A;现在从媒体上总感觉中国人在外面总有点文化上的排斥，虽然我去五十多个国家的经历并不让我感觉受排斥或者歧视，但我并不能代表整个中国人，毕竟我应该算玉树临风，气宇轩昂的主，老外在我面前不禁也会先怯三分，哪里还敢歧视我，哈哈，不吹真会死的。&#x0A;&#x0A;媒体上整体中国人被歧视应该也是有的，这是因为西方媒体一天到晚说中国坏话，三人成虎，众口铄金嘛。所以中国文化要走出去，然后让更多老外走进来看看，了解了整个中国的发展进程，恐怕他们了解后至少要怯八分，这样的中国真的没几个国家能够追的上了，大家得自信，一个基本环游过这个世界的人告诉你，中国现在真的是最好的。,0
163647258,吾是武汉老铁，恢复秩序后继续年年回克玩玩，欢乐谷的飞跃长江4D电影颇具震撼，云霄飞车也是毕生难忘，去年办了欢乐谷年卡，收到短信通知年卡可以因为疫情暂时闭园而延长90天使用期限。,0
163648455,欲把西湖比西子，东湖更比西湖美！,1
163648754,夜景很美，值得一去。,1
163657123,周末与家人一起到东湖落雁景区玩，购买13元的门票，扫描健康二维码进园，可能是周末景区人有点多，但大家都自觉带着口罩，边欣赏风景边拍照，武汉东湖太棒了！,1
163692184,可玩性低，景色一般，白天玩傍晚离开没有露营，感觉驱车一小时玩一趟性价比太低了,0
163693764,武汉理工大学是高等教育改革中合并大潮的巨无霸，也是受益者，慢慢在显示成效！,0
163701024,走一走，散心还行……如果对景色有要求的话，这个时期就没必要去了,0
163727987,碰到下雨天，这里很多项目没开，夜景灯也有些没开，人不是特别多，端午节的活动冰与火之歌也取消了，很多花都谢了。,0
163731520,疫情过后，政府利用这段时间在做改造，期待全新的步行街回归,0
163737334,这不像印象中的胜天农庄乐，前几天听朋友说木兰胜天农庄建一个木兰胜天森林水王国，还以为只是随便说一下的，没想到一去我都惊了，里面好多玩德项目，而且重点是都是免费的，我去数了一下，确实是18个项目，反正在里面玩了一天，美滋滋呀，而且离市区也不远，值得推荐德好地方呢,1
163739074,傍晚的沙湖最为美丽。没有了白日的喧嚣，金黄色的霞光洒满大地，一切都笼罩在寂静的氛围里。好像一个坐卧不安蹦蹦跳跳的小伙子，忽然间变成一个羞涩的大姑娘，安静地坐在那里。,1
163742513,非常繁华的商业街跟景点，是武汉最热闹的商圈之一,1
163756412,东湖太大了，武汉一些高等学校围湖而建，风景非常漂亮。毛主席来武汉时，就住宿在东湖，东湖既有秀丽风光，也有历史伟人的足迹。,1
163757811,家门口的绿道，景色也超级美，虽不算大，但样样俱全哦！希望大家能保护这美丽的环境。,1
163760407,本来之前没听过黄陂那边有水上乐园后来听说了立马就去网上看门票了结果一去还真没让我失望我一直以为里面项目都很刺激不适合小孩子去玩但是一去看里面适合小孩子玩的项目也很多什么熊大滑梯啥的我小孩玩的贼开心强烈推荐,0
163773219,抢的特惠票，全家一起出游的，把老妈子也带克了，大家玩的都挺开心的，1块钱挺值得，以后玩水有地方了有趣好玩，值得推荐，体验很好，景色不错，,1
163797542,首先说预约的事，预约的人真的太多而且服务器很烂，我抢了3，4天才抢到，跟抢票回家过年的感觉一样，本身25号就想去到了4月1号才去的，樱花基本都落完了就当逛下“最美大学”了，然后感觉真的有点小失望，没有想象中的震撼，要想在这里面拍出大片效果基本只能靠后期，或许是我来的时候不对，和我同行的本地人也一直再跟我说武大没什么好逛的啊，都不知道你们为什么喜欢来。操场也不是那么大，但是感觉书香文化气息还是有的，而且教室下面还有好多块草地，很多情侣在这学习放风筝啥的，感觉在这读书也是挺舒适的。但是对比最美大学这个称号感觉还是有点小失望,0
163797773,70元的门票价格，不到1小时的游览时间，看到和登临的还是只有几十年的仿制建筑，会让很多来此打卡的人觉得不值，但是平心而论，以一幢楼的标准来看，无论是气势、格局、地理位置等等，黄鹤楼在国内都算是顶尖之作。,0
163799765,好玩的地方，带孩子来非常好玩，小动物城很好玩。推荐带孩子来玩。年卡最划算了，无限制来。,0
163805916,稀巴烂，到处都收费，走上去是不可能的，全都是捆绑消费,0
163817593,户部巷位于武昌最繁华的司门口，东靠十里长街(解放路)，西临浩瀚长江，南枕&quot;天下江山第一楼&quot;--黄鹤楼，北接都府堤红色景区，是一处由名街名楼名景名江环绕而成的美食天堂。户部巷于明代形成，清代因毗邻藩台衙门(对应京城的户部衙门)而得名。,0
163819453,期待下一次再来。,1
163840958,最喜欢的一个景点，特别喜欢在东湖漫步,1
163861827,学生票十元，成人票也才20元，年卡更划算，关键是动物园生态很好，风景也很好，看见有很多奶奶在练太极还是武术来着，很有活力。动物很多，性价比超高，全部看完，走路要四个小时，到处可见散养孔雀，孔雀开屏??都变得异常常见体验很好，景色不错，值得推荐，有趣好玩，,0
163870134,没有以前那样的繁华热闹程度了。,0
163876104,昙华林是文化的汇集，是历史的积淀，每天走在昙华林石板路上，有一种穿越的感觉。里面有小学和高中，每天朗朗的读书声好像从遥远的岁月走来。,1
163877712,十几年前，我游览黄鹤楼，并不知道户部巷就在附近，因此错过。今天专程而来，却大失所望。整条街毫无特色，跟西安回民巷，南京夫子庙比差太远，甚至还不如成都的宽窄巷子。,0
163879297,这里非常的壮观，非常的好看，尤其夜晚，夜景非常美，特别喜欢,1
